Partlist exported from C:/Users/Ben/Documents/Dropbox/Documents/UMD/R@M/RAM Tran Electronics_2016/qubo_electronics.git/Project QUBO/eagleDesigns/backplane/version2/backplane_v4.sch at Tue, 2/7/2017 3:39 PM

Part             Value                     Device                    Package             Description                                                                               MF MPN     OC_FARNELL OC_NEWARK
2PIN_1           CPU_USB_HUB               KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_2           CPU_USB_AHRS              KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_3           CPU_USB_IMU               KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_4           Magnetic Reed Switch plug KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_5           CPU_USB_DVL               KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_6           CPU_I2C_1                 KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
2PIN_7           CPU_CAN                   KK254_VERT_2PIN22-29-2021 KK254_VERT_2PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 2 Circuits, Gold (Au) Plating                                
4PIN_1           CPU_RS232_MCU             KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_2           CPU_RS232_Flex            KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_3           CPU_PWR1                  KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_4           CPU_PWR2                  KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_5           CPU_GND1                  KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_6           CPU_GND2                  KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
4PIN_7           CPU_SPI                   KK254_VERT_4PIN22-29-2041 KK254_VERT_4PIN     KK® 254 Wire-to-Board Header, Vertical, with Friction Lock, 4 Circuits, Gold (Au) Plating                                
U$3              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$4              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$5              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$6              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$7              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$8              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$9              PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$10             IMU USB header            USB_4PIN_VERT             UE27AE54100         Amphenol USB 4-pin vertical header                                                                                       
U$11                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$12             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$13             MEMSENSE_NIMU             MEMSENSE_NIMU             MEMSENSE_NIMU                                                                                                                                
U$14                                       USB_4PIN_VERT             UE27AE54100         Amphenol USB 4-pin vertical header                                                                                       
U$15             SPI_LEDS                  KK254_6PIN                KK254_6PIN          Molex KK254 series 6-pin package                                                                                         
U$16                                       USB_4PIN_VERT             UE27AE54100         Amphenol USB 4-pin vertical header                                                                                       
U$18             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$19             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$20             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$22             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$23             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$24                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$25                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$27             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$28             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$29             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$30             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$31             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$32             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$33             48MHz                     DCS6XXX                   4-CDFN_3.2X2.5MM    Microchip DSC6XXX Oscillator                                                                                             
U$34             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$35             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$37             P82B715                   P82B715                   SO8                                                                                                                                          
U$38             P82B715                   P82B715                   SO8                                                                                                                                          
U$39             P82B715                   P82B715                   SO8                                                                                                                                          
U$40             P82B715                   P82B715                   SO8                                                                                                                                          
U$41             IPB180P04P4L-02           IPB180P04P4L-02           PG-TO263-7-3        Infineon IPB180P04P4L-02                                                                                                 
U$42             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$43             AHRS USB header           USB_4PIN_VERT             UE27AE54100         Amphenol USB 4-pin vertical header                                                                                       
U$44                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$45             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$46             I2C level shifter         PCA9306DCT                SM8                 TI I2C/SMBus Level Shifter                                                                                               
U$47             Depth Sensor header       DF13-4                    DF13-4              Hirose 4-pin vertical header                                                                                             
U$48                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$49             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$50             P82B715                   P82B715                   SO8                                                                                                                                          
U$51             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$52             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$53             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$54             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$55             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$56             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$57             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$58             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$59             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$60             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$61             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$62             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$63             PRTR5V0U2X                PRTR5V0U2X                SOT143B             NXP PRTR5V0U2X                                                                                                           
U$64             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$65             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$66             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$67             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$68                                       V5.5MLA0805               0805                Littelfuse V5.5MLA0805                                                                                                   
U$69             100u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$70             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$71             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$72             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$73             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$75             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$76             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$77             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$78             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$79             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$80             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$81             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$82             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$83             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$84             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$85             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$86             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$87             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$88             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$89             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$90             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$91             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$92             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$93             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$94             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$95             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$96             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$97             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$98             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$99             0.1u_tant                 F93-XX-XXX-X-A            1206                AVX Tantulum Capacitor                                                                                                   
U$100            SYSTEM GROUND             SUPERSABRE_8CIRCUIT       SUPERSABRE_8-PIN    Molex SuperSabre 172042-0806                                                                                             
U1               TUSB2077ALQFP             TUSB2077ALQFP             48-LQFP_0.5MM_PITCH The Texas Instruments TUSB2007A in the 48-pin LQFP package.                                                              
